Token	POS-Tag	OOV	Id	Index	Granularidade	Documento
fraco	ADJ	0	16	208	0	O Brasil lavou a alma após o decepcionante empate com a Colômbia no último domingo e , nesta quarta-feira , aplicou uma sonora goleada por 5 a 0 sobre o Equador no Maracanã . No primeiro tempo o Brasil foi superior . Robinho deu um lindo toque para Maicon que deu um drible da vaca no adversário e cruzou na medida para Love abrir o placar . E o primeiro tempo ficou nisso , na expectativa de que o Brasil poderia , finalmente , mostrar seu melhor futebol na etapa final . Aos 27 , Kaká arriscou de muito longe e Ronaldinho colocou o desviou o chute . A bola que aparentemente iria para fora , mudou de direção e foi parar no fundo da rede . Kaká acertou um belíssimo chute de longe no ângulo aos 31 e fez 3 a 0 . Quando todos achavam que o gol de Kaké tinha sido o grand finale , Robinho fez uma jogada magnífica , a mais bonita do jogo , com cara de Brasil . A 20 cm da linha de fundo ele deu dois dribles humilhantes no zagueiro equatoriano e cruzou para Elano , que fez o quarto , aos 37 . Aos 39 , Kaká chutou fraco e o camisa 1 tomou um frango histórico .
e	CCONJ	0	16	209	0	O Brasil lavou a alma após o decepcionante empate com a Colômbia no último domingo e , nesta quarta-feira , aplicou uma sonora goleada por 5 a 0 sobre o Equador no Maracanã . No primeiro tempo o Brasil foi superior . Robinho deu um lindo toque para Maicon que deu um drible da vaca no adversário e cruzou na medida para Love abrir o placar . E o primeiro tempo ficou nisso , na expectativa de que o Brasil poderia , finalmente , mostrar seu melhor futebol na etapa final . Aos 27 , Kaká arriscou de muito longe e Ronaldinho colocou o desviou o chute . A bola que aparentemente iria para fora , mudou de direção e foi parar no fundo da rede . Kaká acertou um belíssimo chute de longe no ângulo aos 31 e fez 3 a 0 . Quando todos achavam que o gol de Kaké tinha sido o grand finale , Robinho fez uma jogada magnífica , a mais bonita do jogo , com cara de Brasil . A 20 cm da linha de fundo ele deu dois dribles humilhantes no zagueiro equatoriano e cruzou para Elano , que fez o quarto , aos 37 . Aos 39 , Kaká chutou fraco e o camisa 1 tomou um frango histórico .
o	DET	0	16	210	0	O Brasil lavou a alma após o decepcionante empate com a Colômbia no último domingo e , nesta quarta-feira , aplicou uma sonora goleada por 5 a 0 sobre o Equador no Maracanã . No primeiro tempo o Brasil foi superior . Robinho deu um lindo toque para Maicon que deu um drible da vaca no adversário e cruzou na medida para Love abrir o placar . E o primeiro tempo ficou nisso , na expectativa de que o Brasil poderia , finalmente , mostrar seu melhor futebol na etapa final . Aos 27 , Kaká arriscou de muito longe e Ronaldinho colocou o desviou o chute . A bola que aparentemente iria para fora , mudou de direção e foi parar no fundo da rede . Kaká acertou um belíssimo chute de longe no ângulo aos 31 e fez 3 a 0 . Quando todos achavam que o gol de Kaké tinha sido o grand finale , Robinho fez uma jogada magnífica , a mais bonita do jogo , com cara de Brasil . A 20 cm da linha de fundo ele deu dois dribles humilhantes no zagueiro equatoriano e cruzou para Elano , que fez o quarto , aos 37 . Aos 39 , Kaká chutou fraco e o camisa 1 tomou um frango histórico .
camisa	NOUN	0	16	211	0	O Brasil lavou a alma após o decepcionante empate com a Colômbia no último domingo e , nesta quarta-feira , aplicou uma sonora goleada por 5 a 0 sobre o Equador no Maracanã . No primeiro tempo o Brasil foi superior . Robinho deu um lindo toque para Maicon que deu um drible da vaca no adversário e cruzou na medida para Love abrir o placar . E o primeiro tempo ficou nisso , na expectativa de que o Brasil poderia , finalmente , mostrar seu melhor futebol na etapa final . Aos 27 , Kaká arriscou de muito longe e Ronaldinho colocou o desviou o chute . A bola que aparentemente iria para fora , mudou de direção e foi parar no fundo da rede . Kaká acertou um belíssimo chute de longe no ângulo aos 31 e fez 3 a 0 . Quando todos achavam que o gol de Kaké tinha sido o grand finale , Robinho fez uma jogada magnífica , a mais bonita do jogo , com cara de Brasil . A 20 cm da linha de fundo ele deu dois dribles humilhantes no zagueiro equatoriano e cruzou para Elano , que fez o quarto , aos 37 . Aos 39 , Kaká chutou fraco e o camisa 1 tomou um frango histórico .
1	NUM	0	16	212	0	O Brasil lavou a alma após o decepcionante empate com a Colômbia no último domingo e , nesta quarta-feira , aplicou uma sonora goleada por 5 a 0 sobre o Equador no Maracanã . No primeiro tempo o Brasil foi superior . Robinho deu um lindo toque para Maicon que deu um drible da vaca no adversário e cruzou na medida para Love abrir o placar . E o primeiro tempo ficou nisso , na expectativa de que o Brasil poderia , finalmente , mostrar seu melhor futebol na etapa final . Aos 27 , Kaká arriscou de muito longe e Ronaldinho colocou o desviou o chute . A bola que aparentemente iria para fora , mudou de direção e foi parar no fundo da rede . Kaká acertou um belíssimo chute de longe no ângulo aos 31 e fez 3 a 0 . Quando todos achavam que o gol de Kaké tinha sido o grand finale , Robinho fez uma jogada magnífica , a mais bonita do jogo , com cara de Brasil . A 20 cm da linha de fundo ele deu dois dribles humilhantes no zagueiro equatoriano e cruzou para Elano , que fez o quarto , aos 37 . Aos 39 , Kaká chutou fraco e o camisa 1 tomou um frango histórico .
tomou	VERB	0	16	213	0	O Brasil lavou a alma após o decepcionante empate com a Colômbia no último domingo e , nesta quarta-feira , aplicou uma sonora goleada por 5 a 0 sobre o Equador no Maracanã . No primeiro tempo o Brasil foi superior . Robinho deu um lindo toque para Maicon que deu um drible da vaca no adversário e cruzou na medida para Love abrir o placar . E o primeiro tempo ficou nisso , na expectativa de que o Brasil poderia , finalmente , mostrar seu melhor futebol na etapa final . Aos 27 , Kaká arriscou de muito longe e Ronaldinho colocou o desviou o chute . A bola que aparentemente iria para fora , mudou de direção e foi parar no fundo da rede . Kaká acertou um belíssimo chute de longe no ângulo aos 31 e fez 3 a 0 . Quando todos achavam que o gol de Kaké tinha sido o grand finale , Robinho fez uma jogada magnífica , a mais bonita do jogo , com cara de Brasil . A 20 cm da linha de fundo ele deu dois dribles humilhantes no zagueiro equatoriano e cruzou para Elano , que fez o quarto , aos 37 . Aos 39 , Kaká chutou fraco e o camisa 1 tomou um frango histórico .
um	DET	0	16	214	0	O Brasil lavou a alma após o decepcionante empate com a Colômbia no último domingo e , nesta quarta-feira , aplicou uma sonora goleada por 5 a 0 sobre o Equador no Maracanã . No primeiro tempo o Brasil foi superior . Robinho deu um lindo toque para Maicon que deu um drible da vaca no adversário e cruzou na medida para Love abrir o placar . E o primeiro tempo ficou nisso , na expectativa de que o Brasil poderia , finalmente , mostrar seu melhor futebol na etapa final . Aos 27 , Kaká arriscou de muito longe e Ronaldinho colocou o desviou o chute . A bola que aparentemente iria para fora , mudou de direção e foi parar no fundo da rede . Kaká acertou um belíssimo chute de longe no ângulo aos 31 e fez 3 a 0 . Quando todos achavam que o gol de Kaké tinha sido o grand finale , Robinho fez uma jogada magnífica , a mais bonita do jogo , com cara de Brasil . A 20 cm da linha de fundo ele deu dois dribles humilhantes no zagueiro equatoriano e cruzou para Elano , que fez o quarto , aos 37 . Aos 39 , Kaká chutou fraco e o camisa 1 tomou um frango histórico .
frango	NOUN	1	16	215	0	O Brasil lavou a alma após o decepcionante empate com a Colômbia no último domingo e , nesta quarta-feira , aplicou uma sonora goleada por 5 a 0 sobre o Equador no Maracanã . No primeiro tempo o Brasil foi superior . Robinho deu um lindo toque para Maicon que deu um drible da vaca no adversário e cruzou na medida para Love abrir o placar . E o primeiro tempo ficou nisso , na expectativa de que o Brasil poderia , finalmente , mostrar seu melhor futebol na etapa final . Aos 27 , Kaká arriscou de muito longe e Ronaldinho colocou o desviou o chute . A bola que aparentemente iria para fora , mudou de direção e foi parar no fundo da rede . Kaká acertou um belíssimo chute de longe no ângulo aos 31 e fez 3 a 0 . Quando todos achavam que o gol de Kaké tinha sido o grand finale , Robinho fez uma jogada magnífica , a mais bonita do jogo , com cara de Brasil . A 20 cm da linha de fundo ele deu dois dribles humilhantes no zagueiro equatoriano e cruzou para Elano , que fez o quarto , aos 37 . Aos 39 , Kaká chutou fraco e o camisa 1 tomou um frango histórico .
histórico	ADJ	0	16	216	0	O Brasil lavou a alma após o decepcionante empate com a Colômbia no último domingo e , nesta quarta-feira , aplicou uma sonora goleada por 5 a 0 sobre o Equador no Maracanã . No primeiro tempo o Brasil foi superior . Robinho deu um lindo toque para Maicon que deu um drible da vaca no adversário e cruzou na medida para Love abrir o placar . E o primeiro tempo ficou nisso , na expectativa de que o Brasil poderia , finalmente , mostrar seu melhor futebol na etapa final . Aos 27 , Kaká arriscou de muito longe e Ronaldinho colocou o desviou o chute . A bola que aparentemente iria para fora , mudou de direção e foi parar no fundo da rede . Kaká acertou um belíssimo chute de longe no ângulo aos 31 e fez 3 a 0 . Quando todos achavam que o gol de Kaké tinha sido o grand finale , Robinho fez uma jogada magnífica , a mais bonita do jogo , com cara de Brasil . A 20 cm da linha de fundo ele deu dois dribles humilhantes no zagueiro equatoriano e cruzou para Elano , que fez o quarto , aos 37 . Aos 39 , Kaká chutou fraco e o camisa 1 tomou um frango histórico .
.	PUNCT	0	16	217	0	O Brasil lavou a alma após o decepcionante empate com a Colômbia no último domingo e , nesta quarta-feira , aplicou uma sonora goleada por 5 a 0 sobre o Equador no Maracanã . No primeiro tempo o Brasil foi superior . Robinho deu um lindo toque para Maicon que deu um drible da vaca no adversário e cruzou na medida para Love abrir o placar . E o primeiro tempo ficou nisso , na expectativa de que o Brasil poderia , finalmente , mostrar seu melhor futebol na etapa final . Aos 27 , Kaká arriscou de muito longe e Ronaldinho colocou o desviou o chute . A bola que aparentemente iria para fora , mudou de direção e foi parar no fundo da rede . Kaká acertou um belíssimo chute de longe no ângulo aos 31 e fez 3 a 0 . Quando todos achavam que o gol de Kaké tinha sido o grand finale , Robinho fez uma jogada magnífica , a mais bonita do jogo , com cara de Brasil . A 20 cm da linha de fundo ele deu dois dribles humilhantes no zagueiro equatoriano e cruzou para Elano , que fez o quarto , aos 37 . Aos 39 , Kaká chutou fraco e o camisa 1 tomou um frango histórico .
15	['DET', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'PUNCT', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NUM', 'ADP', 'NUM', 'ADP', 'DET', 'PROPN', 'ADP', 'PROPN', 'PUNCT', 'ADP', 'ADJ', 'NOUN', 'DET', 'PROPN', 'AUX', 'ADJ', 'PUNCT', 'PROPN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'ADP', 'PROPN', 'VERB', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'ADJ', 'NOUN', 'VERB', 'PRON', 'PUNCT', 'ADP', 'NOUN', 'SCONJ', 'SCONJ', 'DET', 'PROPN', 'VERB', 'PUNCT', 'ADV', 'PUNCT', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'ADP', 'NUM', 'PUNCT', 'PROPN', 'VERB', 'ADP', 'ADV', 'ADV', 'CCONJ', 'PROPN', 'VERB', 'PRON', 'VERB', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'PRON', 'ADV', 'VERB', 'ADP', 'ADV', 'PUNCT', 'VERB', 'ADP', 'NOUN', 'CCONJ', 'AUX', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PROPN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NUM', 'CCONJ', 'VERB', 'NUM', 'ADP', 'NUM', 'PUNCT', 'SCONJ', 'PRON', 'VERB', 'SCONJ', 'DET', 'NOUN', 'ADP', 'PROPN', 'AUX', 'AUX', 'DET', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'VERB', 'NUM', 'NOUN', 'ADJ', 'PUNCT', 'DET', 'ADV', 'ADJ', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'ADP', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PRON', 'VERB', 'NUM', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'CCONJ', 'VERB', 'ADP', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'DET', 'NOUN', 'PUNCT', 'ADP', 'NUM', 'PUNCT', 'ADP', 'NUM', 'PUNCT', 'PROPN', 'VERB', 'ADJ', 'CCONJ', 'DET', 'NOUN', 'NUM', 'VERB', 'DET', 'NOUN', 'ADJ', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]	16	15	1	O Brasil lavou a alma após o decepcionante empate com a Colômbia no último domingo e , nesta quarta-feira , aplicou uma sonora goleada por 5 a 0 sobre o Equador no Maracanã . No primeiro tempo o Brasil foi superior . Robinho deu um lindo toque para Maicon que deu um drible da vaca no adversário e cruzou na medida para Love abrir o placar . E o primeiro tempo ficou nisso , na expectativa de que o Brasil poderia , finalmente , mostrar seu melhor futebol na etapa final . Aos 27 , Kaká arriscou de muito longe e Ronaldinho colocou o desviou o chute . A bola que aparentemente iria para fora , mudou de direção e foi parar no fundo da rede . Kaká acertou um belíssimo chute de longe no ângulo aos 31 e fez 3 a 0 . Quando todos achavam que o gol de Kaké tinha sido o grand finale , Robinho fez uma jogada magnífica , a mais bonita do jogo , com cara de Brasil . A 20 cm da linha de fundo ele deu dois dribles humilhantes no zagueiro equatoriano e cruzou para Elano , que fez o quarto , aos 37 . Aos 39 , Kaká chutou fraco e o camisa 1 tomou um frango histórico .
O	DET	0	17	0	0	O time de Bernardinho derrotou a Rússia por 3 sets a 1 , parciais de 18/25 , 25/23 , 28/26 e 25/22 , em Katowice ( Polônia ) , e alcançou seu sétimo título da Liga Mundial . O placar da partida foi de 3 sets a 1 , com parciais de 18/25 , 25/23 , 28/26 e 25/22 . Foi a quinta conquista seguida nesta competição . Em 2008 , quando a Liga será disputada em Roma , a seleção brasileira tem a chance de , na casa do adversário , igualar a Itália em número de títulos da Liga , conquistando o octacampeonato .
time	NOUN	0	17	1	0	O time de Bernardinho derrotou a Rússia por 3 sets a 1 , parciais de 18/25 , 25/23 , 28/26 e 25/22 , em Katowice ( Polônia ) , e alcançou seu sétimo título da Liga Mundial . O placar da partida foi de 3 sets a 1 , com parciais de 18/25 , 25/23 , 28/26 e 25/22 . Foi a quinta conquista seguida nesta competição . Em 2008 , quando a Liga será disputada em Roma , a seleção brasileira tem a chance de , na casa do adversário , igualar a Itália em número de títulos da Liga , conquistando o octacampeonato .
de	ADP	0	17	2	0	O time de Bernardinho derrotou a Rússia por 3 sets a 1 , parciais de 18/25 , 25/23 , 28/26 e 25/22 , em Katowice ( Polônia ) , e alcançou seu sétimo título da Liga Mundial . O placar da partida foi de 3 sets a 1 , com parciais de 18/25 , 25/23 , 28/26 e 25/22 . Foi a quinta conquista seguida nesta competição . Em 2008 , quando a Liga será disputada em Roma , a seleção brasileira tem a chance de , na casa do adversário , igualar a Itália em número de títulos da Liga , conquistando o octacampeonato .
Bernardinho	PROPN	1	17	3	0	O time de Bernardinho derrotou a Rússia por 3 sets a 1 , parciais de 18/25 , 25/23 , 28/26 e 25/22 , em Katowice ( Polônia ) , e alcançou seu sétimo título da Liga Mundial . O placar da partida foi de 3 sets a 1 , com parciais de 18/25 , 25/23 , 28/26 e 25/22 . Foi a quinta conquista seguida nesta competição . Em 2008 , quando a Liga será disputada em Roma , a seleção brasileira tem a chance de , na casa do adversário , igualar a Itália em número de títulos da Liga , conquistando o octacampeonato .
derrotou	VERB	0	17	4	0	O time de Bernardinho derrotou a Rússia por 3 sets a 1 , parciais de 18/25 , 25/23 , 28/26 e 25/22 , em Katowice ( Polônia ) , e alcançou seu sétimo título da Liga Mundial . O placar da partida foi de 3 sets a 1 , com parciais de 18/25 , 25/23 , 28/26 e 25/22 . Foi a quinta conquista seguida nesta competição . Em 2008 , quando a Liga será disputada em Roma , a seleção brasileira tem a chance de , na casa do adversário , igualar a Itália em número de títulos da Liga , conquistando o octacampeonato .
a	DET	0	17	5	0	O time de Bernardinho derrotou a Rússia por 3 sets a 1 , parciais de 18/25 , 25/23 , 28/26 e 25/22 , em Katowice ( Polônia ) , e alcançou seu sétimo título da Liga Mundial . O placar da partida foi de 3 sets a 1 , com parciais de 18/25 , 25/23 , 28/26 e 25/22 . Foi a quinta conquista seguida nesta competição . Em 2008 , quando a Liga será disputada em Roma , a seleção brasileira tem a chance de , na casa do adversário , igualar a Itália em número de títulos da Liga , conquistando o octacampeonato .
Rússia	PROPN	0	17	6	0	O time de Bernardinho derrotou a Rússia por 3 sets a 1 , parciais de 18/25 , 25/23 , 28/26 e 25/22 , em Katowice ( Polônia ) , e alcançou seu sétimo título da Liga Mundial . O placar da partida foi de 3 sets a 1 , com parciais de 18/25 , 25/23 , 28/26 e 25/22 . Foi a quinta conquista seguida nesta competição . Em 2008 , quando a Liga será disputada em Roma , a seleção brasileira tem a chance de , na casa do adversário , igualar a Itália em número de títulos da Liga , conquistando o octacampeonato .
por	ADP	0	17	7	0	O time de Bernardinho derrotou a Rússia por 3 sets a 1 , parciais de 18/25 , 25/23 , 28/26 e 25/22 , em Katowice ( Polônia ) , e alcançou seu sétimo título da Liga Mundial . O placar da partida foi de 3 sets a 1 , com parciais de 18/25 , 25/23 , 28/26 e 25/22 . Foi a quinta conquista seguida nesta competição . Em 2008 , quando a Liga será disputada em Roma , a seleção brasileira tem a chance de , na casa do adversário , igualar a Itália em número de títulos da Liga , conquistando o octacampeonato .
3	NUM	0	17	8	0	O time de Bernardinho derrotou a Rússia por 3 sets a 1 , parciais de 18/25 , 25/23 , 28/26 e 25/22 , em Katowice ( Polônia ) , e alcançou seu sétimo título da Liga Mundial . O placar da partida foi de 3 sets a 1 , com parciais de 18/25 , 25/23 , 28/26 e 25/22 . Foi a quinta conquista seguida nesta competição . Em 2008 , quando a Liga será disputada em Roma , a seleção brasileira tem a chance de , na casa do adversário , igualar a Itália em número de títulos da Liga , conquistando o octacampeonato .
sets	NOUN	0	17	9	0	O time de Bernardinho derrotou a Rússia por 3 sets a 1 , parciais de 18/25 , 25/23 , 28/26 e 25/22 , em Katowice ( Polônia ) , e alcançou seu sétimo título da Liga Mundial . O placar da partida foi de 3 sets a 1 , com parciais de 18/25 , 25/23 , 28/26 e 25/22 . Foi a quinta conquista seguida nesta competição . Em 2008 , quando a Liga será disputada em Roma , a seleção brasileira tem a chance de , na casa do adversário , igualar a Itália em número de títulos da Liga , conquistando o octacampeonato .
a	ADP	0	17	10	0	O time de Bernardinho derrotou a Rússia por 3 sets a 1 , parciais de 18/25 , 25/23 , 28/26 e 25/22 , em Katowice ( Polônia ) , e alcançou seu sétimo título da Liga Mundial . O placar da partida foi de 3 sets a 1 , com parciais de 18/25 , 25/23 , 28/26 e 25/22 . Foi a quinta conquista seguida nesta competição . Em 2008 , quando a Liga será disputada em Roma , a seleção brasileira tem a chance de , na casa do adversário , igualar a Itália em número de títulos da Liga , conquistando o octacampeonato .
1	NUM	0	17	11	0	O time de Bernardinho derrotou a Rússia por 3 sets a 1 , parciais de 18/25 , 25/23 , 28/26 e 25/22 , em Katowice ( Polônia ) , e alcançou seu sétimo título da Liga Mundial . O placar da partida foi de 3 sets a 1 , com parciais de 18/25 , 25/23 , 28/26 e 25/22 . Foi a quinta conquista seguida nesta competição . Em 2008 , quando a Liga será disputada em Roma , a seleção brasileira tem a chance de , na casa do adversário , igualar a Itália em número de títulos da Liga , conquistando o octacampeonato .
,	PUNCT	0	17	12	0	O time de Bernardinho derrotou a Rússia por 3 sets a 1 , parciais de 18/25 , 25/23 , 28/26 e 25/22 , em Katowice ( Polônia ) , e alcançou seu sétimo título da Liga Mundial . O placar da partida foi de 3 sets a 1 , com parciais de 18/25 , 25/23 , 28/26 e 25/22 . Foi a quinta conquista seguida nesta competição . Em 2008 , quando a Liga será disputada em Roma , a seleção brasileira tem a chance de , na casa do adversário , igualar a Itália em número de títulos da Liga , conquistando o octacampeonato .
parciais	ADJ	0	17	13	0	O time de Bernardinho derrotou a Rússia por 3 sets a 1 , parciais de 18/25 , 25/23 , 28/26 e 25/22 , em Katowice ( Polônia ) , e alcançou seu sétimo título da Liga Mundial . O placar da partida foi de 3 sets a 1 , com parciais de 18/25 , 25/23 , 28/26 e 25/22 . Foi a quinta conquista seguida nesta competição . Em 2008 , quando a Liga será disputada em Roma , a seleção brasileira tem a chance de , na casa do adversário , igualar a Itália em número de títulos da Liga , conquistando o octacampeonato .
de	ADP	0	17	14	0	O time de Bernardinho derrotou a Rússia por 3 sets a 1 , parciais de 18/25 , 25/23 , 28/26 e 25/22 , em Katowice ( Polônia ) , e alcançou seu sétimo título da Liga Mundial . O placar da partida foi de 3 sets a 1 , com parciais de 18/25 , 25/23 , 28/26 e 25/22 . Foi a quinta conquista seguida nesta competição . Em 2008 , quando a Liga será disputada em Roma , a seleção brasileira tem a chance de , na casa do adversário , igualar a Itália em número de títulos da Liga , conquistando o octacampeonato .
18/25	NUM	1	17	15	0	O time de Bernardinho derrotou a Rússia por 3 sets a 1 , parciais de 18/25 , 25/23 , 28/26 e 25/22 , em Katowice ( Polônia ) , e alcançou seu sétimo título da Liga Mundial . O placar da partida foi de 3 sets a 1 , com parciais de 18/25 , 25/23 , 28/26 e 25/22 . Foi a quinta conquista seguida nesta competição . Em 2008 , quando a Liga será disputada em Roma , a seleção brasileira tem a chance de , na casa do adversário , igualar a Itália em número de títulos da Liga , conquistando o octacampeonato .
,	PUNCT	0	17	16	0	O time de Bernardinho derrotou a Rússia por 3 sets a 1 , parciais de 18/25 , 25/23 , 28/26 e 25/22 , em Katowice ( Polônia ) , e alcançou seu sétimo título da Liga Mundial . O placar da partida foi de 3 sets a 1 , com parciais de 18/25 , 25/23 , 28/26 e 25/22 . Foi a quinta conquista seguida nesta competição . Em 2008 , quando a Liga será disputada em Roma , a seleção brasileira tem a chance de , na casa do adversário , igualar a Itália em número de títulos da Liga , conquistando o octacampeonato .
25/23	NUM	1	17	17	0	O time de Bernardinho derrotou a Rússia por 3 sets a 1 , parciais de 18/25 , 25/23 , 28/26 e 25/22 , em Katowice ( Polônia ) , e alcançou seu sétimo título da Liga Mundial . O placar da partida foi de 3 sets a 1 , com parciais de 18/25 , 25/23 , 28/26 e 25/22 . Foi a quinta conquista seguida nesta competição . Em 2008 , quando a Liga será disputada em Roma , a seleção brasileira tem a chance de , na casa do adversário , igualar a Itália em número de títulos da Liga , conquistando o octacampeonato .
,	PUNCT	0	17	18	0	O time de Bernardinho derrotou a Rússia por 3 sets a 1 , parciais de 18/25 , 25/23 , 28/26 e 25/22 , em Katowice ( Polônia ) , e alcançou seu sétimo título da Liga Mundial . O placar da partida foi de 3 sets a 1 , com parciais de 18/25 , 25/23 , 28/26 e 25/22 . Foi a quinta conquista seguida nesta competição . Em 2008 , quando a Liga será disputada em Roma , a seleção brasileira tem a chance de , na casa do adversário , igualar a Itália em número de títulos da Liga , conquistando o octacampeonato .
28/26	NUM	1	17	19	0	O time de Bernardinho derrotou a Rússia por 3 sets a 1 , parciais de 18/25 , 25/23 , 28/26 e 25/22 , em Katowice ( Polônia ) , e alcançou seu sétimo título da Liga Mundial . O placar da partida foi de 3 sets a 1 , com parciais de 18/25 , 25/23 , 28/26 e 25/22 . Foi a quinta conquista seguida nesta competição . Em 2008 , quando a Liga será disputada em Roma , a seleção brasileira tem a chance de , na casa do adversário , igualar a Itália em número de títulos da Liga , conquistando o octacampeonato .
e	CCONJ	0	17	20	0	O time de Bernardinho derrotou a Rússia por 3 sets a 1 , parciais de 18/25 , 25/23 , 28/26 e 25/22 , em Katowice ( Polônia ) , e alcançou seu sétimo título da Liga Mundial . O placar da partida foi de 3 sets a 1 , com parciais de 18/25 , 25/23 , 28/26 e 25/22 . Foi a quinta conquista seguida nesta competição . Em 2008 , quando a Liga será disputada em Roma , a seleção brasileira tem a chance de , na casa do adversário , igualar a Itália em número de títulos da Liga , conquistando o octacampeonato .
25/22	NUM	1	17	21	0	O time de Bernardinho derrotou a Rússia por 3 sets a 1 , parciais de 18/25 , 25/23 , 28/26 e 25/22 , em Katowice ( Polônia ) , e alcançou seu sétimo título da Liga Mundial . O placar da partida foi de 3 sets a 1 , com parciais de 18/25 , 25/23 , 28/26 e 25/22 . Foi a quinta conquista seguida nesta competição . Em 2008 , quando a Liga será disputada em Roma , a seleção brasileira tem a chance de , na casa do adversário , igualar a Itália em número de títulos da Liga , conquistando o octacampeonato .
,	PUNCT	0	17	22	0	O time de Bernardinho derrotou a Rússia por 3 sets a 1 , parciais de 18/25 , 25/23 , 28/26 e 25/22 , em Katowice ( Polônia ) , e alcançou seu sétimo título da Liga Mundial . O placar da partida foi de 3 sets a 1 , com parciais de 18/25 , 25/23 , 28/26 e 25/22 . Foi a quinta conquista seguida nesta competição . Em 2008 , quando a Liga será disputada em Roma , a seleção brasileira tem a chance de , na casa do adversário , igualar a Itália em número de títulos da Liga , conquistando o octacampeonato .
em	ADP	0	17	23	0	O time de Bernardinho derrotou a Rússia por 3 sets a 1 , parciais de 18/25 , 25/23 , 28/26 e 25/22 , em Katowice ( Polônia ) , e alcançou seu sétimo título da Liga Mundial . O placar da partida foi de 3 sets a 1 , com parciais de 18/25 , 25/23 , 28/26 e 25/22 . Foi a quinta conquista seguida nesta competição . Em 2008 , quando a Liga será disputada em Roma , a seleção brasileira tem a chance de , na casa do adversário , igualar a Itália em número de títulos da Liga , conquistando o octacampeonato .
Katowice	PROPN	1	17	24	0	O time de Bernardinho derrotou a Rússia por 3 sets a 1 , parciais de 18/25 , 25/23 , 28/26 e 25/22 , em Katowice ( Polônia ) , e alcançou seu sétimo título da Liga Mundial . O placar da partida foi de 3 sets a 1 , com parciais de 18/25 , 25/23 , 28/26 e 25/22 . Foi a quinta conquista seguida nesta competição . Em 2008 , quando a Liga será disputada em Roma , a seleção brasileira tem a chance de , na casa do adversário , igualar a Itália em número de títulos da Liga , conquistando o octacampeonato .
